,file_name,case_name,docket_number,Argued,Decided,first_party,first_party_label,second_party,second_party_label,winning_party,decision_type,majority_vote,minority_vote,john_m_harlan2,hugo_l_black,william_o_douglas,potter_stewart,william_j_brennan_jr,byron_r_white,earl_warren,tom_c_clark,abe_fortas,thurgood_marshall,harry_a_blackmun,lewis_f_powell_jr,william_h_rehnquist,john_paul_stevens,sandra_day_oconnor,antonin_scalia,advocate_ID_0,advocate_0,advocate_description_0,advocate_ID_1,advocate_1,advocate_description_1,anthony_m_kennedy,david_h_souter,clarence_thomas,ruth_bader_ginsburg,stephen_g_breyer,advocate_ID_2,advocate_2,advocate_description_2,Granted,john_g_roberts_jr,samuel_a_alito_jr,warren_e_burger,Reargued,felix_frankfurter,harold_burton,stanley_reed,sherman_minton,arthur_j_goldberg,sonia_sotomayor,advocate_ID_3,advocate_3,advocate_description_3,advocate_ID_4,advocate_4,advocate_description_4,charles_e_whittaker,advocate_ID_5,advocate_5,advocate_description_5,advocate_ID_6,advocate_6,advocate_description_6,advocate_ID_7,advocate_7,advocate_description_7,advocate_ID_8,advocate_8,advocate_description_8,advocate_ID_9,advocate_9,advocate_description_9,elena_kagan,neil_gorsuch,brett_m_kavanaugh,advocate_ID_10,advocate_10,advocate_description_10,Restored to the calendar and set for reargument,"Revoked order of June 23, 1975",advocate_ID_11,advocate_11,advocate_description_11,advocate_ID_12,advocate_12,advocate_description_12,advocate_ID_13,advocate_13,advocate_description_13,advocate_ID_14,advocate_14,advocate_description_14,advocate_ID_15,advocate_15,advocate_description_15,Question certified to the Supreme Court of Florida,Question certified,Juris Postponed
0,1980.79-6853,Webb v. Webb,79-6853,354175200.0,359010000.0,Webb,Petitioner,Webb,Respondent,,majority opinion,8.0,1.0,,,,majority,majority,majority,,,,minority,majority,majority,majority,majority,,,35646.0,mary_r_carden,on behalf of the Petitioner,35545.0,manley_f_brown,on behalf of the Respondent,,,,,,,,,,,,majority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1982.81-776,Brown v. Socialist Workers '74 Campaign Comm. (Ohio),81-776,402555600.0,408175200.0,Brown,Appellant,Socialist Workers '74 Campaign Comm. (Ohio),Appellee,,majority opinion,6.0,3.0,,,,,majority,majority,,,,majority,majority,majority,minority,minority,minority,,42449.0,thomas_d_buckley_jr,on behalf of the Appellees,25003.0,gary_elson_brown,on behalf of the Appellants,,,,,,,,,,,,majority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2005.04-944,Arbaugh v. Y & H Corp.,04-944,1136959200.0,1140588000.0,Jenifer Arbaugh,Petitioner,"Y & H Corporation, dba The Moonlight Cafe",Respondent,Jenifer Arbaugh,majority opinion,8.0,0.0,,,,,,,,,,,,,,majority,,majority,17955.0,brett_john_prendergast,argued the cause for Respondent,32829.0,jeffrey_a_schwartz,argued the cause for Petitioner,majority,majority,majority,majority,majority,21060.0,daryl_joseffer,argued the cause for Petitioner,1116219600.0,majority,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1964.59,United States v. First National City Bank,59,-161719200.0,-156276000.0,United States,Petitioner,First National City Bank,Respondent,United States,majority opinion,7.0,2.0,minority,majority,majority,majority,majority,majority,majority,majority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1967.695,Green v. County School Board of New Kent County,695,-55101600.0,-50439600.0,Charles C. Green et al.,Petitioner,"County School Board of New Kent County, Virginia et al.",Respondent,Green,majority opinion,9.0,0.0,majority,majority,majority,majority,majority,majority,majority,,majority,majority,,,,,,,42185.0,samuel_w_tucker,for the petitioners,30616.0,jack_greenberg,for the petitioners,,,,,,23976.0,frederick_t_gray,for the respondents,-64951200.0,,,,,,,,,,,34216.0,louis_f_claiborne,"for the United States, as amicus curiae",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1987.87-59,Postal Service v. Letter Carriers,87-59,577515600.0,578120400.0,Postal Service,Petitioner,Letter Carriers,Respondent,,per curiam,9.0,0.0,,,,,majority,majority,,,,majority,majority,,majority,majority,majority,majority,25826.0,glen_d_nager,on behalf of the Petitioner,33990.0,keith_e_secular,on behalf of the Respondent,majority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1965.545,"Joseph E. Seagram & Sons, Inc. v. Hostetter",545,-121629600.0,-116877600.0,"Joseph E. Seagram & Sons, Inc.",Appellant,Hostetter,Appellee,,majority opinion,9.0,0.0,majority,majority,majority,majority,majority,majority,majority,majority,majority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1963.5,Gotthilf v. Sills,50,-195332400.0,-193168800.0,Morris Gotthilf ,Petitioner,"Benjamin Sills, Morton Sills, Sills of Cambridge Inc.",Respondent,,per curiam,6.0,3.0,majority,minority,minority,majority,majority,majority,minority,majority,,,,,,,,,37550.0,o_john_rogge,for the petitioner,42566.0,theodore_charnas,for the respondent,,,,,,,,,-213127200.0,,,,,,,,,majority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2003.02-1371,Missouri v. Seibert,02-1371,1070949600.0,1088398800.0,Missouri,Petitioner,Patrice Seibert,Respondent,,plurality opinion,5.0,4.0,,,,,,,,,,,,,minority,majority,minority,minority,15478.0,amy_m_bartholow,argued the cause for Respondent,33908.0,karen_k_mitchell,argued the cause for Petitioner,majority,majority,minority,majority,majority,28554.0,irving_l_gornstein,"argued the cause for Petitioner, on behalf of the United States, as amicus curiae",1053320400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2018.16-1275,"Virginia Uranium, Inc. v. Warren",16-1275,1541397600.0,1560747600.0,"Virginia Uranium, Inc. et al.",Petitioner,John Warren et al.,Respondent,Warren,plurality opinion,6.0,3.0,,,,,,,,,,,,,,,,,18687.0,charles_j_cooper,for petitioners,37093.0,noel_j_francisco,"Solicitor General, Department of Justice, for the United States as amicus curiae supporting petitioners",,,majority,majority,minority,42810.0,toby_j_heytens,for respondents,1526878800.0,minority,minority,,,,,,,,majority,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,,,,,,,,,,,,,,,,,,,,,,
0,2017.16-1348,Currier v. Virginia,16-1348,1519106400.0,1529643600.0,Michael N. Currier,Petitioner,Commonwealth of Virginia,Respondent,VIrginia,majority opinion,5.0,4.0,,,,,,,,,,,,,,,,,30283.0,jeffrey_l_fisher,for the petitioner,62908.0,matthew_r_mcguire,for the respondent,majority,,majority,minority,minority,62958.0,erica_l_ross,"Assistant to the Solicitor General, Department of Justice, for United States, as amicus curiae",1508130000.0,majority,majority,,,,,,,,minority,,,,,,,,,,,,,,,,,,,,,,,minority,majority,,,,,,,,,,,,,,,,,,,,,,,,
0,1985.83-1968,Thornburg v. Gingles,83-1968,502524000.0,520491600.0,"Lacy H. Thornburg, Attorney General of North Carolina",Appellant,Ralph Gingles et al.,Appellee,,majority opinion,9.0,0.0,,,,,majority,majority,,,,majority,majority,majority,majority,majority,majority,,35200.0,lacy_h_thornburg,"Attorney General of North Carolina, appearing pro se, on behalf of the Appellants",18942.0,charles_fried,"Solicitor General, Department of Justice, argued the cause for the United States as amicus curiae urging reversal",,,,,,29682.0,julius_levonne_chambers,on behalf of the Appellees,,,,majority,,,,,,,,29813.0,julius_l_chambers,for appellees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2019.19-635,Trump v. Vance,19-635,1589259600.0,,Donald J. Trump,Petitioner,"Cyrus R. Vance, Jr., in His Official Capacity as District Attorney of the County of New York, et al.",Respondent,,,,,,,,,,,,,,,,,,,,,33043.0,jay_alan_sekulow,for the petitioner,37093.0,noel_j_francisco,"for the United States, as amicus curiae, supporting the petitioner",,,,,,63243.0,carey_r_dunne,for the respondents,1576216800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1973.72-1513,Shea v. Vialpando,72-1513,131086800.0,135925200.0,Shea,Petitioner,Vialpando,Respondent,,majority opinion,9.0,0.0,,,majority,majority,majority,majority,,,,majority,majority,majority,majority,,,,20753.0,douglas_d_doane,for petitioners,42376.0,tom_w_armour,for respondents,,,,,,19412.0,charles_b_lennahan,for petitioners,,,,majority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1990.90-757,Chisom v. Roemer,90-757,672296400.0,677394000.0,Chisom,Petitioner,Roemer,Respondent,Chisom,majority opinion,6.0,3.0,,,,,,majority,,,,majority,majority,,minority,majority,majority,minority,38065.0,pamela_s_karlan,"on behalf of the Petitioners Chisom, et al",40227.0,robert_g_pugh,on behalf of the Respondents,minority,majority,,,,33983.0,kenneth_w_starr,on behalf of the Petitioner United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2000.00-949,Bush v. Gore,00-949,976514400.0,976600800.0,George W. Bush,Petitioner,Albert Gore,Respondent,George W. Bush,per curiam,5.0,4.0,,,,,,,,,,,,,majority,minority,majority,majority,20629.0,david_boies,Argued the cause for the respondent,31335.0,joseph_p_klock,Argued the cause for petitioner Harris,majority,minority,majority,minority,minority,43165.0,theodore_b_olson,Argued the cause for petitioner Bush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1987.86-1406,Puerto Rico Department of Consumer Affairs v. Isla Petroleum Corporation,86-1406,573112800.0,577429200.0,Puerto Rico Department of Consumer Affairs,Petitioner,Isla Petroleum Corporation,Respondent,Puerto Rico Department of Consumer Affairs,majority opinion,8.0,0.0,,,,,majority,majority,,,,majority,majority,,majority,majority,none,majority,,,,,,,majority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1984.83-240,Lawrence County v. Lead-Deadwood School District No. 40-1,83-240,467964000.0,474098400.0,Lawrence County,Appellant,Lead-Deadwood School District No. 40-1,Appellee,Lawrence County,majority opinion,7.0,2.0,,,,,majority,majority,,,,majority,majority,majority,minority,minority,majority,,34216.0,louis_f_claiborne,on behalf of United States as amicus curiae,16879.0,alan_raywid,on behalf of Appellants,,,,,,15927.0,a_p_fuller,on behalf of Appellee,,,,majority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1980.80-5392,Howe v. Smith,80-5392,357282000.0,361602000.0,Howe,Petitioner,Smith,Respondent,,majority opinion,9.0,0.0,,,,majority,majority,majority,,,,majority,majority,majority,majority,majority,,,17596.0,barbara_e_etkind,on behalf of the federal Respondents,30129.0,john_j_easton_jr,on behalf of the state Respondent,,,,,,45730.0,william_a_nelson,on behalf of the Petitioner,,,,majority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1971.70-70,Federal Trade Commission v. Sperry & Hutchinson Company,70-70,59032800.0,68277600.0,Federal Trade Commission,Petitioner,Sperry & Hutchinson Company,Respondent,Federal Trade Commission,majority opinion,7.0,0.0,,,majority,majority,majority,majority,,,,majority,majority,none,none,,,,27911.0,harold_l_russell,for respondent,39860.0,richard_w_mclaren,for petitioner,,,,,,,,,,,,majority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1958.39,Williams v. Lee,39,-350762400.0,-346183200.0,Williams,Petitioner,Lee,Respondent,Williams,majority opinion,9.0,0.0,majority,majority,majority,majority,majority,,majority,majority,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,,,,,,,,,,,majority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1977.76-1572,United States v. Grayson,76-1572,256975200.0,267685200.0,United States,Petitioner,Grayson,Respondent,United States,majority opinion,6.0,3.0,,,,minority,minority,majority,,,,minority,majority,majority,majority,majority,,,45410.0,wade_h_mccree_jr,for petitioner,30738.0,john_m_humphrey,for respondent,,,,,,,,,,,,majority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2010.09-9000,Skinner v. Switzer,09-9000,1286946000.0,1299477600.0,Henry W. Skinner,Petitioner,"Lynn Switzer, District Attorney for the 31st Judicial District of Texas",Respondent,Henry W. Skinner,majority opinion,6.0,3.0,,,,,,,,,,,,,,,,majority,40115.0,robert_c_owen,for the petitioner,25151.0,gregory_s_coleman,for the respondent,minority,,minority,majority,majority,,,,1274677200.0,majority,minority,,,,,,,,majority,,,,,,,,,,,,,,,,,,,,,,,majority,,,,,,,,,,,,,,,,,,,,,,,,,
0,1971.70-58,"Fein v. Selective Service System Local Board No. 7 of Yonkers, New York",70-58,56091600.0,70005600.0,Fein,Petitioner,"Selective Service System Local Board No. 7 of Yonkers, New York",Respondent,,majority opinion,4.0,3.0,,,minority,minority,majority,majority,,,,minority,majority,none,none,,,,36651.0,michael_b_standard,for petitioner,22386.0,erwin_n_griswold,for respondents,,,,,,,,,,,,majority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1980.79-1127,Estelle v. Smith,79-1127,339829200.0,359010000.0,Estelle,Petitioner,Smith,Respondent,,majority opinion,9.0,0.0,,,,majority,majority,majority,,,,majority,majority,majority,majority,majority,,,29070.0,joel_berger,on behalf of the Respondent,15387.0,anita_ashton,on behalf of the Petitioner,,,,,,,,,,,,majority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1997.96-1462,Lunding v. New York Tax Appeals Tribunal,96-1462,878709600.0,885362400.0,Lunding,Petitioner,New York Tax Appeals Tribunal,Respondent,,majority opinion,6.0,3.0,,,,,,,,,,,,,minority,majority,majority,majority,15577.0,andrew_d_bing,Argued the cause for the respondents,19389.0,christopher_h_lunding,Argued the cause for the petitioners,minority,majority,majority,minority,majority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1968.5,Street v. New York,5,-37738800.0,-22010400.0,Street,Appellant,New York,Appellee,Street,majority opinion,5.0,4.0,majority,minority,majority,majority,majority,minority,minority,,minority,majority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1989.88-2041,Sisson v. Ruby,88-2041,640846800.0,646290000.0,Everett A. Sisson,Petitioner,"Burton B. Ruby, et al.",Respondent,Sisson,majority opinion,9.0,0.0,,,,,majority,majority,,,,majority,majority,,majority,majority,majority,majority,39706.0,robert_j_kopka,on behalf of the Respondent,45435.0,warren_j_marwedel,on behalf of the Petitioner,majority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2010.08-1448,Brown v. Entertainment Merchants Association,08-1448,1288674000.0,1309150800.0,"Edmund Gerald Brown, Governor, et al.",Petitioner,"Entertainment Merchants Association, et al.",Respondent,,majority opinion,7.0,2.0,,,,,,,,,,,,,,,,majority,46705.0,zackery_p_morazzini,"Supervising Deputy Attorney General of California, for the petitioners",38319.0,paul_m_smith,for the respondents,majority,,minority,majority,minority,,,,1272258000.0,majority,majority,,,,,,,,majority,,,,,,,,,,,,,,,,,,,,,,,majority,,,,,,,,,,,,,,,,,,,,,,,,,
0,1968.9_orig_2,United States v. Louisiana (Texas Boundary Case),9 ORIG (2),-35316000.0,-26244000.0,United States,Petitioner,Louisiana et al.,Respondent,,majority opinion,6.0,1.0,majority,minority,majority,majority,majority,majority,none,,majority,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1987.86-684,California v. Greenwood,86-684,568879200.0,579762000.0,California,Petitioner,Greenwood,Respondent,California,majority opinion,6.0,2.0,,,,,minority,majority,,,,minority,majority,,majority,majority,majority,majority,36478.0,michael_j_pear,Argued the cause for the petitioner,35944.0,michael_ian_garey,"By appointment of the Court, argued the cause for the respondents",none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1972.72-5323,Keeble v. United States,72-5323,102060000.0,107499600.0,Keeble,Petitioner,United States,Respondent,Keeble,majority opinion,6.0,3.0,,,majority,minority,majority,majority,,,,majority,majority,minority,minority,,,,36320.0,mark_v_meierhenry,,40553.0,richard_b_stone,for the respondent,,,,,,,,,,,,majority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1985.84-495,Thornburgh v. American College of Obstetricians and Gynecologists,84-495,500018400.0,518850000.0,Thornburgh,Petitioner,American College of Obstetricians and Gynecologists,Respondent,,majority opinion,5.0,4.0,,,,,majority,minority,,,,majority,majority,majority,minority,majority,minority,,33884.0,kathryn_kolbert,on behalf of the appellees,16004.0,andrew_s_gordon,on behalf of the appellants,,,,,,,,,,,,minority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1970.5257,Labine v. Vincent,5257,33112800.0,39074400.0,Labine,Appellant,Vincent,Appellee,,majority opinion,5.0,4.0,majority,majority,minority,majority,minority,minority,,,,minority,majority,,,,,,,,,,,,,,,,,,,,,,,majority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1978.77-1301,"Gannett Company, Inc. v. DePasquale",77-1301,279266400.0,299739600.0,"Gannett Company, Inc.",Petitioner,DePasquale,Respondent,,majority opinion,5.0,4.0,,,,majority,minority,minority,,,,minority,minority,majority,majority,majority,,,38617.0,robert_c_bernius,Argued the cause for the petitioner,17785.0,bernard_kobroff,Argued the cause for the respondent,,,,,,,,,,,,majority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1959.295,Rohr Aircraft Corporation v. County of San Diego,295,-307908000.0,-303246000.0,Rohr Aircraft Corporation,Appellant,County of San Diego,Appellee,Rohr Aircraft Corporation,majority opinion,7.0,2.0,majority,minority,minority,majority,majority,,majority,majority,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,,,,,,,,,,,majority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2013.12-1117,Plumhoff v. Rickard,12-1117,1393912800.0,1401166800.0,Vance Plumhoff,Petitioner,Whitne Rickard,Respondent,Plumhoff,majority opinion,9.0,0.0,,,,,,,,,,,,,,,,majority,,,,,,,majority,,majority,majority,majority,,,,1384495200.0,majority,majority,,,,,,,,majority,,,,,,,,,,,,,,,,,,,,,,,majority,,,,,,,,,,,,,,,,,,,,,,,,,
0,2015.15-6092,Mathis v. United States,15-6092,1461646800.0,1466658000.0,Richard Mathis,Petitioner,United States,Respondent,Mathis,majority opinion,5.0,3.0,,,,,,,,,,,,,,,,,35804.0,mark_c_fleming,for the petitioner,37291.0,nicole_saharsky,"Assistant to the Solicitor General, for the respondent",majority,,majority,minority,minority,,,,1453183200.0,majority,minority,,,,,,,,majority,,,,,,,,,,,,,,,,,,,,,,,majority,,,,,,,,,,,,,,,,,,,,,,,,,
0,1969.31,Brockington v. Rhodes,31,-6116400.0,-6116400.0,Brockington,Appellant,Rhodes,Appellee,,per curiam,8.0,0.0,majority,majority,majority,majority,majority,majority,,,,majority,,,,,,,,,,,,,,,,,,,,,,,,majority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1988.86-1088,"City of Canton, Ohio v. Harris",86-1088,594972000.0,604648800.0,"City of Canton, Ohio",Petitioner,Geraldine Harris,Respondent,"City of Canton, Ohio",majority opinion,6.0,3.0,,,,,majority,majority,,,,majority,majority,,majority,majority,minority,minority,21464.0,david_rudovsky,on behalf of the Respondents,19760.0,carter_g_phillips,on behalf of the Petitioner,minority,,,,,,,,573717600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1994.93-1631,Rubin v. Coors Brewing Company,93-1631,786175200.0,798267600.0,Rubin,Petitioner,Coors Brewing Company,Respondent,,majority opinion,9.0,0.0,,,,,,,,,,,,,majority,majority,majority,majority,17601.0,bruce_j_ennis_jr,on behalf of the Respondent,22617.0,edwin_s_kneedler,on behalf of the Petitioner,majority,majority,majority,majority,majority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1982.81-1506,Federal Election Commission v. National Right to Work Committee,81-1506,404978400.0,408607200.0,Federal Election Commission,Petitioner,National Right to Work Committee,Respondent,Federal Election Commission,majority opinion,9.0,0.0,,,,,majority,majority,,,,majority,majority,majority,majority,majority,majority,,39941.0,richard_h_mansfield_iii,on behalf of the Respondents,20154.0,charles_n_steele,on behalf of the Petitioners,,,,,,,,,,,,majority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2010.09-529,Virginia Office for Protection and Advocacy v. Stewart,09-529,1291183200.0,1303189200.0,Virginia Office for Protection and Advocacy,Petitioner,"James W. Stewart III, Commissioner, Virginia Department of Behavioral Health and Developmental Services, et al.",Respondent,Virginia Office for Protection and Advocacy,majority opinion,6.0,2.0,,,,,,,,,,,,,,,,majority,41355.0,seth_m_galanter,for the petitioner,24910.0,ginger_d_anders,"Assistant to the Solicitor General, Department of Justice, for the United States as amicus curiae supporting the petitioner",majority,,majority,majority,majority,22373.0,e_duncan_getchell_jr,"Solicitor General of Virginia, for the respondents",1277096400.0,minority,minority,,,,,,,,majority,22366.0,earle_duncan_getchell_jr,on behalf of the respondents,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,
0,1976.75-1407,Trainor v. Hernandez,75-1407,222415200.0,233902800.0,Trainor,Appellant,Hernandez,Appellee,Trainor,majority opinion,5.0,4.0,,,,minority,minority,majority,,,,minority,majority,majority,majority,minority,,,29896.0,john_dienner_iii,,37739.0,paul_j_bargiel,for appellants,,,,,,24249.0,fred_l_lieb,for appellees,,,,majority,,,,,,,,30085.0,john_a_dienner_iii,for appellees Finley and Elrod in support of the appellants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1969.25,Zuber v. Allen,25,-6634800.0,-1965600.0,Zuber,Petitioner,Allen,Respondent,,majority opinion,4.0,2.0,majority,minority,majority,majority,majority,minority,,,,none,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2011.10-8974,Perry v. New Hampshire,10-8974,1320210000.0,1326261600.0,Barion Perry,Petitioner,New Hampshire,Respondent,New Hampshire,majority opinion,8.0,1.0,,,,,,,,,,,,,,,,majority,39386.0,richard_guerriero,for the petitioner,35696.0,michael_delaney,Attorney General of New Hampshire for the respondent,majority,,majority,majority,majority,37291.0,nicole_saharsky,"Assistant to the Solicitor General, Department of Justice, for the United States, as amicus curiae, supporting the respondent",1306818000.0,majority,majority,,,,,,,,minority,,,,,,,,,,,,,,,,,,,,,,,majority,,,,,,,,,,,,,,,,,,,,,,,,,
0,2018.17-1077,Lorenzo v. Securities and Exchange Commission,17-1077,1543816800.0,1553662800.0,Francis V. Lorenzo,Petitioner,Securities and Exchange Commission,Respondent,Securities and Exchange Commission,majority opinion,6.0,2.0,,,,,,,,,,,,,,,,,63063.0,robert_heim,for the petitioner,62926.0,christopher_g_michel,"Assistant to the Solicitor General, Department of Justice, for the respondent",,,minority,majority,majority,,,,1529298000.0,majority,majority,,,,,,,,majority,,,,,,,,,,,,,,,,,,,,,,,majority,minority,none,,,,,,,,,,,,,,,,,,,,,,,
0,2003.02-473,United States v. Banks,02-473,1066194000.0,1070344800.0,United States,Petitioner,Lashawn Lowell Banks,Respondent,United States,majority opinion,9.0,0.0,,,,,,,,,,,,,majority,majority,majority,majority,40369.0,randall_j_roske,argued the cause for Respondent,21494.0,david_b_salmons,argued the cause for Petitioner,majority,majority,majority,majority,majority,42452.0,timothy_a_baughman,"for Wayne County, Michigan, as amicus curiae urging reversal",1046066400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
